timestamp,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,overall_confidence,pupil_circularity,gaze_direction,pupil_detected,iris_detected
2025-06-12 10:29:53,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:29:54,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:29:55,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:29:56,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:29:57,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:29:58,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:29:59,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:00,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:01,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:02,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:03,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:04,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:05,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:06,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:07,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:08,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:09,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:10,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:11,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:12,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:13,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:14,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:15,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:16,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:17,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:18,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:19,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:20,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:21,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:22,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:23,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:24,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:25,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:26,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:27,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:28,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:29,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:30,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:31,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:32,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:33,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:34,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:35,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:36,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:37,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:38,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:39,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:40,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:41,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:42,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:43,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:44,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:45,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:46,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:47,0.0,11.8,0.0,0.3455378912696271,0.46071718835950287,Center,True,False
2025-06-12 10:30:48,0.0,11.8,0.0,0.13040578026145305,0.17387437368193745,Center,True,False
2025-06-12 10:30:49,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:50,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:51,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:52,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:53,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:54,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:55,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:56,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:57,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:58,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:30:59,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:00,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:01,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:02,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:03,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:04,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:05,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:06,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:07,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:08,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:09,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:10,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:11,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:12,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:13,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:14,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:15,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:16,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:17,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:18,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:19,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:20,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:21,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:22,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:23,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:24,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:25,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:26,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:27,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:28,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:29,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:30,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:31,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:32,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:33,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:34,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:35,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:36,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:37,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:38,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:39,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:40,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:41,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:42,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:43,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:44,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:45,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:46,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:47,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:48,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:49,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:50,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:51,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:52,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:53,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:54,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:55,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:56,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:57,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:58,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:31:59,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:00,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:01,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:02,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:03,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:04,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:05,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:06,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:07,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:08,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:09,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:10,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:11,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:12,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:13,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:14,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:15,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:16,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:17,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:18,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:19,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:20,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:21,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:22,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:23,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:24,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:25,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:26,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:27,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:28,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:29,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:30,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:31,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:32,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:33,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:34,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:35,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:36,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:37,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:38,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:39,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:40,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:41,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:42,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:43,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:44,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:45,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:46,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:47,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:48,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:49,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:50,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:51,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:52,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:53,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:54,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:55,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:56,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:57,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:58,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:32:59,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:33:00,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:33:01,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:33:02,0.0,11.8,0.0,0.1165775147369352,0.1554366863159136,Center,True,False
2025-06-12 10:33:03,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:33:04,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:33:05,0.0,11.8,0.0,0.1639723220886546,0.21862976278487276,Center,True,False
2025-06-12 10:33:06,0.0,11.8,0.0,0.2915524208472646,0.38873656112968613,Center,True,False
2025-06-12 10:33:07,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:33:08,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:33:09,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:33:10,0.0,11.8,0.0,0.0,0.0,Center,False,False
2025-06-12 10:33:11,0.0,11.8,0.0,0.0,0.0,Center,False,False
